PlayerID,TeamID,PlayerNo,PlayerNameE,PlayerNameJ,kWAR,OFFApps,DEFApps,RatingOFF,RatingDEF,HensatiOFF,HensatiDEF,HensatiOFF_abvRep,HensatiDEF_abvRep,Team,League,Division,Order,Rating,Matches,Wins,Loses,ScoreFor,ScoreAgainst,ScoreDiff,WinTable_1,WinTable_2,WinTable_3,WinTable_4,WinTable_5,WinTable_6,WinTable_7,WinTable_8,WinTable_9,WinTable_10,WinTable_11,WinTable_12,WinTable_13,WinTable_14,WinTable_15,WinTable_16,WinTable_17,WinTable_18,WinTable_19,WinTable_20,WinTable_21,WinTable_22,WinTable_23,WinTable_24,WinTable_25,WinTable_26,WinTable_27,WinTable_28,WinTable_29,WinTable_30,WinTable_31,WinTable_32,WinTable_33,WinTable_34,WinTable_35,WinTable_36,WinTable_37,WinTable_38,WinTable_39,WinTable_40,Prob_PS,Prob_PSHome,AbvRpl_OFF,AbvRpl_DEF,AbvRpl_Total,AbvRpl_OFF_1,AbvRpl_DEF_1,AbvRpl_Total_1
20017,702,5,Kevin Jones,ケビン・ジョーンズ,3.23774621941381,4116,4187,0.228838399891301,-0.0391025538865591,22.0494493891645,-9.08785970062496,24.7271499690404,-5.96111776474415,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5919210432674,-0.403189946198374,16.1887310970691,5.01288954718607,-0.0806492654799906,4.93224028170608
51000350,702,6,Hiroto Kikuchi,菊地 広人,0.457571558279065,1844,1819,0.0924160482232937,-0.0280604568222533,6.55696048767086,-7.62360290506455,9.23466106754673,-4.49686096918373,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13708044602376,0.150777345371566,2.28785779139532,0.436405910896877,0.0301585933930227,0.4665645042899
51000349,702,8,Yu Kibayashi,木林 優,0.0352007326832144,763,781,0.101315656054711,-0.0933414604399466,7.56762387142051,-16.2803057588373,10.2453244512964,-13.1535638229564,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382127921723414,-0.206124258307342,0.176003663416072,0.0767166019899087,-0.0412682276163328,0.0354483743735759
51000446,702,12,Shuto Ichiba,市場 脩斗,1.30216773213136,2720,2656,0.193017386635487,-0.0693371014104026,17.9815188519716,-13.0971653075817,20.6592194318475,-9.9704233717009,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99539290783738,-1.48455424718056,6.51083866065681,1.87761270352969,-0.298321496051663,1.57929120747803
51000108,702,14,Kyosuke Hoshino,星野 京介,0.00510735623087298,992,983,0.0339224139286573,-0.0775039580803783,-0.0857338291886533,-14.1801457693308,2.59196675068722,-11.05340383345,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267469736521906,-0.241932955367541,0.0255367811543649,0.0535526963566579,-0.0484308532796745,0.00512184307698333
51000234,702,15,Ren Shimatani,島谷 怜,2.98527387697594,3103,3084,0.214936193021503,0.0392258687468336,20.4706774137278,1.29901921001462,23.1483779936037,4.42576114589544,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6169190523864,4.30945033249329,14.9263693848797,2.70159806125534,0.888720373191271,3.59031843444661
51000202,702,18,Teruchika Naito,内藤 耀悠,0.00864147322167798,287,283,0.0826722378563273,-0.0217623604253667,5.45042719512179,-6.78843270192927,8.12812777499767,-3.66169076604845,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378861325021667,0.00532123360622319,0.0432073661083899,0.00757921816255998,0.00106425239405989,0.00864347055661988
51000296,702,21,John Harrar,ジョン・ハーラー,2.31476425848745,3218,2995,0.145386484793603,0.0137622473818872,12.5724256269163,-2.07762930213502,15.2501262067922,1.0491126337458,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84659781705963,2.72722347537762,11.5738212924372,2.02729575814718,0.552423300254796,2.57971905840198
51000514,702,22,Jahlil Okafor,ジャリル・オカフォー,3.65949430557026,4089,4086,0.18772934490013,-0.00554143700751172,17.3809946204658,-4.63742848538082,20.0586952003417,-1.5106865495,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.180673383607,3.1167981442443,18.2974715278513,4.13284684071554,0.628917283692369,4.76176412440791
19755,702,30,Keisei Tominaga,富永 啓生,4.07688828312002,4436,4378,0.228499976977194,-0.0184890604066666,22.0110171734996,-6.35437096815018,24.6887177533754,-3.22762903226936,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3409882115967,2.04345320400343,20.3844414156001,5.79950623505319,0.410041117764627,6.20954735281782
19998,702,34,Kaito Morizane,盛實 海翔,-0.00273083532370702,458,476,-0.00520213816691853,-0.0524245119820034,-4.52882311555202,-10.8544414973456,-1.85112253567615,-7.72769956146481,北海道,B1,東,1,0.0199239473702146,60,37,23,5298,5204,94,0,2,2,2,2,2,1,2,1,1,3,1,2,3,0,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743054551948427,-0.0210847221380193,-0.0136541766185351,0.0014861150013514,-0.00421706917845716,-0.00273095417710575
51000133,692,3,Kazuma Okajima,岡島 和真,0.272511243713675,2570,2530,-0.00611205137521531,-0.0069852441523325,-4.63215530495135,-4.82888708341438,-1.95445472507548,-1.70214514753356,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230351965351879,1.1322042532165,1.36255621856838,0.0460759743768345,0.227128339988487,0.273204314365322
8737,692,7,Seiya Funyu,船生 誠也,2.91222907389638,3017,3157,0.175528415306207,0.0588337690185216,15.9954242647973,3.89915947796244,18.6731248446732,7.02590141384326,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97343590051181,5.58770946897011,14.5611453694819,2.11753265673786,1.17540310606562,3.29293576280348
51000531,692,8,Jarrett Culver,ジャレット・カルバー,6.16308352340777,5071,5163,0.127338135520068,0.0541442562083385,10.5228065770192,3.27729834414077,13.200507156895,6.40404028002159,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4636400688435,13.3517775481954,30.8154176170389,4.46407895645252,3.00360648332942,7.46768543978195
51000530,692,9,Sergio El Darwich,セルジオ・エル ダーウィッチ,4.41830015082498,3931,4010,0.159302590663604,0.0611208405368524,14.1527760101707,4.2024406385197,16.8304765900466,7.32918257440052,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.133766551198,8.95773420292687,22.0915007541249,3.29009546732481,1.94855703409611,5.23865250142092
5100000012,692,11,Hirohide Araya,荒谷 裕秀,0.866414242669434,2314,2191,0.00488182931582054,0.0979231930823831,-3.38366066673613,9.08268163745092,-0.705960086860256,12.2094235733317,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55168761979394,3.78038359355323,4.33207121334717,0.110432226863561,0.793097704601401,0.903529931464961
30526,692,15,Shota Watanabe,渡辺 翔太,3.58527709832499,3359,3459,0.151195550088144,0.0841242377776034,13.232118694096,7.25284678280429,15.9098192739719,10.3795887186851,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78654135490097,8.13984413672396,17.9263854916249,2.2901302604895,1.78933522760335,4.07946548809285
51000532,692,21,Boubacar Toure,ブーバカー・トゥーレ,2.37673929838067,3434,3426,0.0657909643120285,0.0564346879532262,3.53334440164684,3.58102509347901,6.21104498152271,6.70776702935983,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49905152831216,6.3846449635912,11.8836964919034,1.14560995935161,1.35101487184478,2.49662483119639
15834,692,23,Ryota Hanzawa,半澤 凌太,0.0176429811277618,1033,1017,-0.0353457874555398,0.00326562682252746,-7.95201694225687,-3.46955222175372,-5.274316362381,-0.342810285872902,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150835350757287,0.239050256396096,0.0882149056388089,-0.0301767728822924,0.0478499369579882,0.0176731640756958
51000445,692,24,Kosei Niinuma,新沼 康生,-0.00247116233558638,188,173,-0.0935239834296699,-0.0405731813477018,-14.5588892356738,-9.28287485410309,-11.8811886557979,-6.15613291822227,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117634300561141,-0.000592381621817859,-0.0123558116779319,-0.00235282489878359,-0.000118476345306933,-0.00247130124409053
51000144,692,45,Nathan Boothe,ネイサン・ブース,2.96933876073117,3828,3770,0.0686066252958682,0.0591658347559822,3.85309843028769,3.94319364192766,6.53079901016356,7.06993557780848,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99841034632396,7.84828345733189,14.8466938036559,1.47751360919478,1.68651879896717,3.16403240816195
15815,692,75,Soichiro Inoue,井上 宗一郎,0.0138527570665925,1293,1267,0.00105737040761738,-0.0416379953476908,-3.8179764988935,-9.42407639638367,-1.14027591901763,-6.29733446050285,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129433111774347,-0.0601693264413846,0.0692637853329625,0.0258905342682311,-0.0120342744825135,0.0138562597857176
51000342,692,96,Masato Abe,阿部 真冴橙,4.21867588231158e-05,27,27,-0.024629385678743,-0.0518198533882337,-6.73503355528961,-10.7742596759248,-4.05733297541373,-7.64751774004401,仙台,B1,東,2,0.0273725750229669,60,35,25,4967,4790,177,0,0,4,2,1,0,2,3,0,1,3,2,1,1,3,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30682495411023e-05,0.000117865544574477,0.000210933794115579,1.86136532425131e-05,2.35731156875928e-05,4.21867689301059e-05
51000277,712,0,Robert Franks,ロバート・フランクス,3.02020270032007,4389,4501,0.0365770034849102,0.0438003180439091,0.215728495242988,1.90562214333256,2.89342907511886,5.03236407921338,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70663523843098,9.39437826316939,15.1010135016004,1.17185019385894,2.01959136133075,3.19144155518969
8456,712,1,Genki Kojima,小島 元基,0.0458809777462833,966,1008,-0.0126684504566666,0.00327598565707297,-5.37671760549236,-3.46817857019197,-2.69901702561649,-0.341436634311154,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00534791008267726,0.234752798814094,0.229404888731416,-0.00106958251076571,0.0469890092360467,0.045919426725281
15829,712,3,Noboru Hasegawa,長谷川 暢,2.09055330401591,3437,3440,0.037480053929763,0.063512953264371,0.318281330781389,4.5196509742573,2.99598191065726,7.64639291013812,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58507797355881,6.86768854652076,10.4527665200796,0.729142461216423,1.46651622390167,2.19565868511809
5100000032,712,7,Hayate Komasawa,駒沢 颯,0.850784504563773,2977,3082,-0.0170840778707426,0.0438478045663585,-5.8781681219897,1.91191917756338,-3.20046754211383,5.0386611134442,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29831564944779,4.55223817226665,4.25392252281886,-0.0596721647363033,0.942331665629217,0.882659500892914
51000489,712,8,Tyler Cook,タイラー・クック,-0.0389370310816597,1915,1982,-0.0510769424542698,-0.00682612402794921,-9.73848918266068,-4.80778667811258,-7.06078860278481,-1.68104474223176,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.888883392459702,0.694198237051404,-0.194685155408298,-0.178357593257606,0.139097304995263,-0.0392602882623426
33036,712,9,Jae-Min Yang,ヤン ジェミン,0.0536892142086942,1260,1312,-0.0197446397988803,-0.00233480762109896,-6.18030868502382,-4.21220772862108,-3.50260810514794,-1.08546579274026,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773127626538009,0.345758833697272,0.268446071043471,-0.0154634303150763,0.069224312749398,0.0537608824343217
51000479,712,10,Ru Jingaoka,陳岡 流羽,1.71462580262603,3118,3103,0.0416511892084584,0.0582837209459682,0.79196666329257,3.82621938121897,3.46966724316844,6.95296131709979,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19597548794276,5.37715352518739,8.57312901313016,0.649623170195748,1.12858866396499,1.77821183416074
18845,712,13,Kohei Nakamura,中村 功平,0.956445385914531,2307,2318,0.070033360286148,0.0293233506526315,4.01512229024924,-0.0141217022734028,6.69282287012511,3.11262023360742,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64744896871569,2.13477796085697,4.78222692957266,0.540400873118207,0.432546286992896,0.972947160111103
18478,712,14,Kotaro Hisaoka,久岡 幸太郎,0.0643514176660043,1732,1767,-0.0379580117067945,0.0065905995767383,-8.24866814879275,-3.02863833356264,-5.57096756891687,0.0981036023181831,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48397832990451,0.805735418234531,0.321757088330021,-0.096909860894657,0.161655160254201,0.0647452993595435
12634,712,21,Eric Jacobsen,エリック・ジェイコブセン,2.40542341231595,4546,4569,-0.0114669872078855,0.0679829648808963,-5.24027620993138,5.11240476437648,-2.56257563005551,8.2391467002573,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311100771577528,11.996006984422,12.0271170615797,0.006222019824687,2.71021749793991,2.7164395177646
8561,712,25,Atsunobu Hirao,平尾 充庸,-0.00021746625089302,78,89,-0.0638954903618397,-0.108017494317252,-11.1941979339258,-18.2264471676268,-8.51649735404997,-15.099705231746,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024441487725801,-0.000842916377207092,-0.0010873312544651,-4.8882982688079e-05,-0.000168583503425823,-0.000217466486113902
22405,712,29,Keita Tsurumaki,鶴巻 啓太,0.531099936408766,2676,2799,-0.0378363812439664,0.0449777951889211,-8.23485546654232,2.06176358106491,-5.55715488666644,5.18850551694573,茨城,B1,東,4,-0.0645471657974467,60,19,41,4572,4883,-311,0,0,4,0,0,1,0,2,1,0,0,1,0,1,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16465550900748,3.82015519105131,2.65549968204383,-0.233599787909399,0.786660112475137,0.553060324565738
51000497,726,0,Didi Louzada,ディディ・ロウザダ,0.923369412189241,1741,1698,0.131849369734969,0.082000079357346,11.0351144587692,6.97116900152821,13.7128150386451,10.097910937409,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58268726116135,2.03415979978485,4.61684706094621,0.534794445929593,0.415999479315636,0.950793925245228
51000496,726,1,Donte Grantham,ドンテ・グランタム,3.26987572721565,4336,4278,0.0604171346044102,0.0411086203498121,2.92307785744888,1.54868481365481,5.60077843732475,4.67542674953563,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06364787300014,8.28573076307811,16.3493786360782,1.7058652504643,1.76192668808025,3.46779193854455
5100000034,726,3,John Lawrence Harper Jr.,ジャン・ローレンス・ハーパージュニア,2.62491000380631,3329,3178,0.0710044993678199,0.098150940028448,4.12540745437852,9.11288242372382,6.80310803425439,12.2396243596046,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49635163004843,7.62819838898313,13.1245500190316,1.14817467781031,1.68422377076958,2.83239844857989
51000180,726,4,Troy Murphy Jr.,トロイ・マーフィージュニア,0.410649704080528,1981,1916,-0.00506837154788476,0.0492985986759991,-4.51363221878596,2.63473136348794,-1.83593163891009,5.76147329936876,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161082003348496,1.89216651705414,2.05324852040264,0.0322196127135865,0.384151983867581,0.416371596581167
12598,726,8,Josh Hawkinson,ジョシュ・ホーキンソン,4.52256918188153,4744,4634,0.0695838540683999,0.0650121190924827,3.96407515607755,4.7184505083223,6.64177573595342,7.84519244420312,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5840412314859,12.0288046779217,22.6128459094076,2.30177810128882,2.70882344225356,5.01060154354238
8447,726,9,Leo Vendrame,ベンドラメ 礼生,1.31451040834963,3418,3308,0.00479043928037792,0.0461818751180231,-3.39403916477909,2.22143272799577,-0.716338584903213,5.34817466387659,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20756995080701,5.36498209094113,6.57255204174814,0.241970046207275,1.11892147727198,1.36089152347926
15853,726,12,Reiya Nozaki,野﨑 零也,0.0248048556471672,2083,2001,-0.0282336750991894,-0.0124944248153125,-7.14434634869407,-5.5594417214292,-4.46664576881819,-2.43269978554838,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.444011724529397,0.568036002765233,0.124024278235836,-0.0888632534941411,0.113745534317178,0.0248822808230374
9037,726,13,Daiki Tanaka,田中 大貴,2.15683293817655,3493,3422,0.0667757824265215,0.0355118434653673,3.64518299350679,0.806514323886615,6.32288357338266,3.93325625976743,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74924428626679,5.03492040461598,10.7841646908828,1.20066026958554,1.04195942965549,2.24261969924103
42616,726,14,Toyoshige Kano,狩野 富成,-0.0307768941381865,725,695,-0.0688907519709783,-0.0281713656809578,-11.7614732674281,-7.63831017027878,-9.08377268755226,-4.51156823439796,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174192391197745,0.0203079205068124,-0.153884470690933,-0.0348688473760199,0.00406163638517995,-0.03080721099084
8658,726,32,Morihisa Yamauchi,山内 盛久,0.136434128739085,905,837,0.107524285398461,-0.00932261299590462,8.27269250588895,-5.13883800967413,10.9503930857648,-2.01209607379331,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574530475405054,0.107640168290371,0.682170643695424,0.115612129682594,0.021533403978689,0.137145533661283
51000171,726,40,Thomas Welsh,トーマス・ウェルシュ,0.94639179206529,2951,2699,0.00560864474126427,0.0506029099537025,-3.30112155364765,2.80769186553576,-0.623420973771782,5.93443380141658,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942056587420217,3.78990237290623,4.73195896032645,0.188701614816202,0.7818209254707,0.970522540286903
8493,726,43,Yuya Nagayoshi,永吉 佑也,0.000561167219693227,236,246,-0.0541388211125991,0.0129984737995701,-10.0862043521464,-2.17891084781102,-7.40850377227056,0.947831088069797,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107383431017294,0.0135441792001956,0.00280583609846613,-0.00214773566171899,0.00270895964966771,0.00056122398794872
55000162,726,77,Kouei Omori,大森 康瑛,-0.00405648957271766,185,161,-0.187711931853829,0.00640368312912747,-25.2551257964304,-3.05342471942958,-22.5774252165545,0.0733172164512364,SR渋谷,B1,東,11,-0.0406957593668015,60,25,35,4589,4808,-219,1,1,2,2,0,0,1,1,0,1,0,3,1,2,1,1,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242705894977478,0.00398814163415949,-0.0202824478635883,-0.00485537808247133,0.00079763570583399,-0.00405774237663734
30397,693,2,Tsubasa Kurihara,栗原 翼,-0.204385576135791,1804,1880,-0.110019521979013,0.00658812048994068,-16.4321669264277,-3.02896707724865,-13.7544663465518,0.0977748586321735,秋田,B1,東,3,-0.154130698701409,60,10,50,4396,5132,-736,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93576304395681,0.913835163277857,-1.02192788067895,-0.394094647358117,0.183422354283644,-0.210672293074473
8468,693,5,Shigehiro Taguchi,田口 成浩,-0.00798885570893873,568,551,-0.0514839906086473,-0.0164682892595061,-9.78471466504654,-6.08640303893617,-7.10701408517066,-2.95966110305535,秋田,B1,東,3,-0.154130698701409,60,10,50,4396,5132,-736,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722705439468731,0.0323262654021794,-0.0399442785446937,-0.0144576382728109,0.00646558861315313,-0.00799204965965778
30465,693,6,Raita Akaho,赤穂 雷太,-0.10923230480185,1338,1337,-0.0618966468427341,-0.0355833926478806,-10.967203891843,-8.62119510526789,-8.28950331196714,-5.49445316938707,秋田,B1,東,3,-0.154130698701409,60,10,50,4396,5132,-736,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544740009561894,-0.00142151444735796,-0.546161524009251,-0.109221511746371,-0.000284302894317279,-0.109505814640689
