Ind,TeamID,Lineup_1,Lineup_2,Lineup_3,Lineup_4,Lineup_5,OFFApps,DEFApps,RatingOFF,RatingDEF,RatingOFF_mod,RatingDEF_mod,HensatiOFF,HensatiDEF
4209,706,10815,15838,30351,51000509,5100000079,1,2,-0.10565973099381,-0.00535596001833331,0.269037961635923,0.421699476430413,-3.49182572046568,-0.331344246346443
4210,706,10815,26921,30348,30349,51000490,7,8,0.0492131951926229,0.228466311463891,0.452766492368574,0.462942004663452,1.84841429587638,7.61581972724762
4211,706,10815,26921,30348,30349,51000509,0,1,0,0.20990371401728,0.519047362417668,0.51299502338491,0.151472933876591,6.98491316411787
4212,706,10815,26921,30348,30349,51000560,3,3,0.278974167642559,-0.564443951824767,0.388719941355887,0.517187882040338,9.77090126299036,-19.3336570644858
4213,706,10815,26921,30348,30349,5100000079,7,6,0.373594860323301,0.263740628354149,0.414484203863269,0.432259169501946,13.0335580866849,8.81472511212116
4214,706,10815,26921,30348,30351,51000209,10,8,-0.13584602500388,-0.178042100252402,0.360588842127058,0.449253690507028,-4.5326923146927,-6.20061009389651
4215,706,10815,26921,30348,30351,51000490,52,61,-0.0187689357480843,0.0473828285270104,0.41117601572541,0.480542116859776,-0.495706816736616,1.46114454303055
4216,706,10815,26921,30348,30351,51000509,27,24,0.936106222503622,-0.278390221864267,0.477456885774504,0.530595135581233,32.4297544389534,-9.61124746319551
4217,706,10815,26921,30348,30351,51000560,2,2,0.00183165915643931,-0.0677175514328095,0.347129464712724,0.534787994236662,0.214631161491803,-2.4508933786146
4218,706,10815,26921,30348,30438,51000209,11,11,-0.409338235546659,0.212285495256867,0.434279420976361,0.435321336455761,-13.9630949219261,7.06586527334273
4219,706,10815,26921,30348,30438,51000429,1,2,-0.167080014318857,-0.0693085814398829,0.450480741425487,0.457895633902166,-5.60968494159674,-2.50496939230213
4220,706,10815,26921,30348,30438,51000490,211,206,0.148423025818367,0.115122279311693,0.484866594574713,0.466609762808508,5.26931115995676,3.76347664961092
4221,706,10815,26921,30348,30438,51000509,10,10,-0.346747182516767,0.401843155550903,0.551147464623807,0.516662781529965,-11.8048658867695,13.5085612546025
4222,706,10815,26921,30348,51000429,51000509,9,7,0.50508316528056,0.204011719071038,0.457340041957434,0.493814271818377,17.5674629150115,6.78465572211911
4223,706,10815,26921,30349,30351,51000490,9,6,0.285543907555217,-0.195572976276491,0.389434665521511,0.419881232912819,9.99743529216149,-6.79645045367498
4224,706,10815,26921,30349,30438,51000490,2,4,-0.276522382508419,-0.336276225069448,0.463125244370814,0.405948878861551,-9.38341433691788,-11.5786800620296
4225,706,10815,26921,30351,51000429,51000509,3,3,-0.15381100433119,-0.478739207914762,0.394008215110372,0.450753500067744,-5.15215049798403,-16.4207196062614
4226,706,10815,26921,30438,51000429,51000509,10,7,-0.204166887613278,-0.00146269420795544,0.467698793959674,0.436821146016476,-6.88849337974468,-0.199019718012483
4227,706,10815,30348,30349,51000490,51000509,1,4,-0.187712659254532,-0.449837372539894,0.440628601592106,0.495709234865199,-6.3211280507418,-15.4384024668123
4228,706,10815,30348,30351,30438,51000509,2,4,-0.000164671497289503,-9.28936594559775e-05,0.45845969446609,0.527443727866769,0.145794825113296,-0.152462863094273
4229,706,10815,30348,30351,51000209,51000509,4,5,0.308828643366281,0.511786754243665,0.348450951350591,0.482020920708775,10.8003262880901,17.2453302164283
4230,706,10815,30348,30351,51000490,51000509,1,1,0.294239516000584,0.0919442022099976,0.399038124948942,0.513309347061522,10.297272309062,2.97569891504306
4231,706,10815,30348,30438,51000209,51000509,17,16,0.505512380236857,-0.353003930911424,0.422141530199893,0.468088566657507,17.5822628606293,-12.147222230342
4232,706,10815,30348,30438,51000490,51000509,14,14,0.0811347320538756,0.0682284178870438,0.472728703798245,0.499376993010254,2.94911454560495,2.16964555843954
4233,706,15838,26921,30348,30349,51000490,1,0,0.111012225083192,0,0.385878736290674,0.432328966329819,3.97933324032421,-0.14930558838676
4234,706,15838,26921,30348,30349,51000509,2,4,6.03886420877441e-05,-0.310869655604729,0.452159606339768,0.482381985051276,0.153555220632259,-10.7151602088407
4235,706,15838,26921,30348,30351,51000509,13,8,0.33762646177534,0.118563815461431,0.410569129696605,0.4999820972476,11.7933162575976,3.88044776587645
4236,706,15838,26921,30348,30438,51000509,4,13,-0.245200833372827,0.280799238412558,0.484259708545907,0.486049743196332,-8.30340252215843,9.3945140707879
4237,706,15838,26921,30348,30438,5100000079,3,4,0.0427711988699785,0.108497615642734,0.379696549991509,0.405313889313369,1.62628504840609,3.53831722355031
4238,706,15838,26921,30349,30351,51000509,7,7,0.147015555028579,-0.399628075409142,0.388827779492706,0.439321213300643,5.22077955395863,-13.7318861680545
4239,706,15838,26921,30349,30438,51000509,3,5,0.533370346031287,-4.33439889554862e-05,0.462518358342008,0.425388859249375,18.5428453676727,-0.150778766220999
4240,706,15838,30348,30349,30351,51000490,1,4,0.181717631584676,0.461165641173388,0.293190966132957,0.443109912666622,6.41735678949142,15.5248170953079
4241,706,15838,30348,30349,51000490,51000509,4,8,0.00799663162763974,-0.325749330014499,0.373740845514207,0.465096196531565,0.427208230325128,-11.2208913851676
4242,706,15838,30348,30351,51000209,51000509,1,2,-0.0893275822624343,-0.114577916109351,0.281563195272691,0.451407882375141,-2.9286698716303,-4.04358598050475
4243,706,15838,30348,30351,51000490,51000509,1,2,-0.221458930094915,0.34058291017973,0.332150368871043,0.482696308727888,-7.48474773806657,11.4264447310516
4244,706,15838,30348,30438,51000209,51000509,2,3,-0.332804873616723,-0.121656612540378,0.355253774121994,0.437475528323873,-11.3241151336096,-4.28417709656936
4245,706,15838,30349,30351,51000490,51000509,9,6,-0.318103769367548,-0.122158533267182,0.310409018667144,0.422035424780932,-10.8172000314738,-4.30123640530146
4246,706,15838,30349,30438,51000490,51000509,5,2,-0.179545974344746,-0.117883663175988,0.384099597516447,0.408103070729664,-6.03952907389031,-4.15594189009052
4247,706,15838,30351,30438,51000490,51000509,2,5,0.402940336204258,0.28339931792781,0.342509120873283,0.425703182925988,14.0454320691616,9.48288571357928
4248,706,26921,30348,30349,30438,51000490,6,6,0.236208777974665,-0.156578986241027,0.487955363100629,0.436262875997521,8.2962894580579,-5.4711206173335
4249,706,26921,30348,30349,51000429,51000509,20,17,0.52372968199529,-0.0383026163023126,0.460428810483351,0.46346738500739,18.2104214822535,-1.45113697699884
4250,706,26921,30348,30438,51000429,51000509,4,4,0.114705708853992,-0.323172394702807,0.49252891268949,0.467135143152446,4.10668984369072,-11.133306368815
4251,706,26921,30349,30438,51000429,51000509,7,9,-0.22850997895005,0.110654677103281,0.470787562485591,0.40647425920549,-7.72787798801129,3.61163154480557
4252,706,30348,30438,51000429,51000490,51000509,4,11,-0.142866663861785,0.198385919806946,0.414110151863928,0.449849354632735,-4.77477398443617,6.59344575332167
4253,712,8456,8557,22405,51000489,5100000032,1,3,-0.204478623766107,-0.393470126810122,-0.17949883873541,-0.0060125996435611,-6.89924248818391,-13.5225894789618
4254,712,8456,8561,12634,33036,51000489,1,1,-0.184882600825902,0.184882600825902,-0.130886547227243,-0.0286631604393875,-6.22354358816788,6.13449421953565
4255,712,8456,12634,15829,18845,51000489,11,16,0.0932747451519512,0.153847653221066,0.110265275558557,0.162143033924244,3.36771956161155,5.07967674657184
4256,712,8456,12634,15829,18845,5100000032,1,0,0.0915732324396567,0,0.158293710479373,0.222747131990397,3.30904896954453,-0.14930558838676
4257,712,8456,12634,15829,22405,51000489,8,7,-0.650974408631644,0.344598711406847,0.02301783665406,0.20341711493604,-22.2950557925488,11.5629339997383
4258,712,8456,12634,15829,51000277,51000479,4,3,0.570884528324527,0.0519396685112935,0.212012036612067,0.234445187252075,19.8363880312984,1.61602266617495
4259,712,8456,12634,15829,51000277,5100000032,2,0,0.195762376603246,0,0.140506070706294,0.23584294899193,6.90163968653695,-0.14930558838676
4260,712,8456,12634,18478,22405,33036,7,3,0.55904932513346,0.127603593973117,-0.0509124895683054,0.211241005199263,19.4282932968683,4.18769224546318
4261,712,8456,12634,18478,22405,51000489,5,2,0.389698738183699,-0.441805703484895,-0.0823971441861932,0.19923890106827,13.5888428293833,-15.1654216658086
4262,712,8456,12634,18478,51000479,5100000032,1,1,0.234651463859288,0.203149900518816,0.0477956968001548,0.235501828293015,8.24259103986605,6.75536418668678
4263,712,8456,12634,18845,22405,33036,9,7,-0.000518524362318663,0.175763395859711,0.0539937969110199,0.19765544953337,0.133593472196058,5.82455018932957
4264,712,8456,12634,18845,22405,51000277,28,36,-0.0126550438100398,0.0287349898888623,0.129338936185607,0.24102258855982,-0.284891077749199,0.827340797685647
4265,712,8456,12634,18845,22405,51000489,37,34,-0.0914364770350572,0.261033125695549,0.0225091422931321,0.185653345402377,-3.00138757983359,8.72270236574016
4266,712,8456,12634,18845,33036,51000277,13,18,-0.293606754502041,0.36364075180875,0.123453596042438,0.169477185523107,-9.97250791977295,12.2101358958897
4267,712,8456,12634,18845,33036,51000479,10,7,-0.116713985416877,-0.0221099764747883,0.136158202976552,0.173314278691962,-3.87299222435048,-0.900780661242715
4268,712,8456,12634,18845,33036,5100000032,10,8,0.147278234916403,0.395681218611805,0.0646522370707787,0.174712040431817,5.22983713221319,13.299129009592
4269,712,8456,12634,18845,51000277,51000479,30,34,-0.203913333499256,-0.332672370042219,0.211503342251139,0.216681417718412,-6.87975047122382,-11.4561920430018
4270,712,8456,12634,18845,51000277,5100000032,33,28,0.470701073755317,-0.139997241924155,0.139997376345366,0.218079179458267,16.381919221031,-4.90753939720832
4271,712,8456,12634,18845,51000479,51000489,41,52,0.0295807147474327,0.186463823766967,0.104673548358664,0.161312174560969,1.1714582889417,6.18823691013476
4272,712,8456,12634,18845,51000479,5100000032,14,22,0.486076367740038,0.192270115769964,0.15270198327948,0.221916272627122,16.9120813495711,6.38558147587641
4273,712,8456,12634,18845,51000489,5100000032,8,10,-0.438965052230857,0.0758208279357066,0.0331675824528909,0.162709936300824,-14.9846699377125,2.42769680064584
4274,712,8456,12634,22405,33036,51000277,5,5,0.0339509338090933,0.106146626254312,0.036206157137941,0.210751266534903,1.32214969310079,3.45841166942353
4275,712,8456,12634,22405,33036,51000489,20,25,-0.513525953324488,0.479317757922561,-0.0706236367545344,0.15538202337746,-17.5556364550973,16.1417722183552
4276,712,8456,12634,22405,33036,5100000032,9,11,0.242996861128051,-0.574676665790106,-0.0225952018337183,0.215986121443613,8.53035227447507,-19.6814470986085
4277,712,8456,12634,22405,51000277,51000479,13,8,0.243196545290886,0.310479779396293,0.124255903346642,0.257955498730209,8.53723767002653,10.4032978984681
4278,712,8456,12634,22405,51000277,5100000032,33,41,-0.131315965594358,-0.105579746553734,0.0527499374408693,0.259353260470063,-4.37648938671279,-3.73775570836096
4279,712,8456,12634,22405,51000479,51000489,1,2,0.1977316483927,0.393216998455854,0.017426109454167,0.202586255572765,6.9695429945718,13.2153749620317
4280,712,8456,12634,22405,51000479,5100000032,2,2,-0.193914042665154,0.314963634970454,0.0654545443749831,0.263190353638919,-6.53496062084653,10.5556954235451
4281,712,8456,12634,22405,51000489,5100000032,90,100,-0.163025956154712,0.246498307166189,-0.0540798564516061,0.20398401731262,-5.46989521740258,8.22869216967531
4282,712,8456,12634,33036,51000277,51000479,2,1,-0.327782811165626,0.1646489840366,0.118370563203473,0.186410095693495,-11.150947237023,5.44679296086543
4283,712,8456,12634,33036,51000277,5100000032,7,7,-0.154368775125893,-0.181921198564,0.0468645972976998,0.18780785743335,-5.17138323278905,-6.33245309651786
4284,712,8456,12634,33036,51000479,51000489,3,3,-0.244962924339386,-0.281733552440269,0.0115407693109976,0.131040852536052,-8.29519907839384,-9.72488076312453
4285,712,8456,12634,33036,51000479,5100000032,14,14,0.0695972037751624,0.286367029571992,0.0595692042318137,0.191644950602205,2.55128406793002,9.58375245699577
4286,712,8456,12634,33036,51000489,5100000032,75,75,-0.263764433279335,0.0594354912297902,-0.0599651965947756,0.132438614275906,-8.9435019992534,1.87079109299443
4287,712,8456,12634,51000277,51000479,5100000032,33,26,-0.0737805864309805,-0.329927307056571,0.134914343506401,0.235012089628655,-2.3925872178223,-11.3628926941994
4288,712,8456,12634,51000479,51000489,5100000032,52,47,-0.249704871401719,0.387149235323091,0.0280845496139259,0.179642846471212,-8.45870819571472,13.00914350143
4289,712,8456,15829,33036,51000277,51000489,4,5,0.0915606293451318,0.000306494087990363,0.0498832231423158,0.0929454817822763,3.30861439681856,-0.138888450794366
4290,712,8456,15829,51000277,51000479,51000489,5,9,0.212760119808817,-0.102537169570559,0.137932969351017,0.140149713977582,7.48774618487114,-3.63434443776516
4291,712,8456,18845,22405,51000277,51000489,32,36,0.408340277552667,0.00590311411910043,0.0552598689245573,0.146727115285327,14.231629770624,0.0513297726588009
4292,712,8456,18845,22405,51000489,5100000032,2,3,-0.319155046564198,0.43305850981473,-0.00354149004710194,0.151961970194037,-10.8534495729015,14.5695103988217
4293,712,8456,18845,33036,51000277,51000489,14,4,0.127427004126558,0.0150372935224885,0.0493745287813879,0.0751817122486137,4.54533830050673,0.3617827548439
4294,712,8456,18845,33036,51000277,5100000032,5,11,-0.0496066179691169,0.0967394444688455,0.097402963702204,0.135785810314767,-1.5590342081863,3.13867986755283
4295,712,8456,18845,33036,51000479,5100000032,6,4,0.296069038532318,-0.0891015860762804,0.110107570636318,0.139622903483622,10.3603568628012,-3.17769510135639
4296,712,8456,18845,33036,51000489,5100000032,3,2,0.163099810382696,-0.45159242283058,-0.00942683019027139,0.0804165671573237,5.77538768457354,-15.4980532107452
4297,712,8456,18845,51000277,51000479,51000489,12,9,0.102299898892244,-0.30025269817892,0.137424274990089,0.122385944443919,3.67891977164396,-10.3543104872607
4298,712,8456,18845,51000277,51000489,5100000032,2,5,-0.0248021668341702,0.0980710304273439,0.0659183090843162,0.123783706183774,-0.703741254175799,3.1839378829251
4299,712,8456,22405,33036,51000277,51000489,40,47,0.053680478914945,-0.21917566205042,-0.0378729101231091,0.11645579326041,2.00245262837086,-7.59865981069464
4300,712,8456,22405,33036,51000479,5100000032,4,7,0.299567534218066,0.12729999057043,0.0228601317318209,0.180896984495418,10.4809899980953,4.17737335663876
4301,712,8456,22405,33036,51000489,5100000032,4,4,-0.0387123442445691,-0.118544853750993,-0.0966742690947684,0.12169064816912,-1.18338406761376,-4.17841447101296
4302,712,8456,22405,51000277,51000479,51000489,10,6,0.418466744623231,-0.314299207852589,0.0501768360855923,0.163660025455715,14.5808048395402,-10.8317240156029
4303,712,8456,22405,51000277,51000489,5100000032,99,94,-0.0455942571117252,-0.290912125439188,-0.0213291298201808,0.16505778719557,-1.42068226677044,-10.0368425972287
4304,712,8456,33036,51000277,51000479,51000489,0,2,0,-0.224106175084891,0.0442914959424228,0.0921146224190018,0.151472933876591,-7.76623835362168
4305,712,8456,33036,51000277,51000479,5100000032,15,13,-0.283249844379797,-0.188596984207957,0.092319930863239,0.152718720485155,-9.61538684482221,-6.55935005902182
4306,712,8456,33036,51000277,51000489,5100000032,33,40,0.511278338606886,-0.457441253304061,-0.0272144699633503,0.0935123841588566,17.7810813525272,-15.6968435763158
4307,712,8456,33036,51000479,51000489,5100000032,7,6,-0.466007329795756,0.529846948848007,-0.0145098630292364,0.0973494773277118,-15.9171263478875,17.8591610846595
4308,712,8456,51000277,51000479,51000489,5100000032,36,42,0.232204351334809,-0.154317810070766,0.0608352762453511,0.140716616354162,8.15821109981133,-5.39426763970937
4309,712,8557,12634,18478,51000583,5100000032,9,3,-0.490667850863619,-0.397987434015011,-0.182471283737934,0.0706716174267954,-16.7674563873155,-13.6761239598681
4310,712,8557,15829,22405,33036,51000277,1,2,-0.188185858480756,-0.108727678139831,-0.00419246855336088,0.0459042296681517,-6.33744463689929,-3.84474777688284
4311,712,8557,15829,51000277,51000479,5100000032,3,5,0.0931376889416431,-0.521517033583644,0.0945157178150994,0.0701650527619038,3.36299366744271,-17.8746546521805
4312,712,8557,18478,18845,22405,33036,4,4,-0.0871418138449978,-0.102132290168549,-0.0918198096205352,0.0286301987988486,-2.85330145019813,-3.62058337481377
4313,712,8557,18478,22405,33036,51000277,5,6,-0.11739659941759,0.337057409409843,-0.109607449393614,0.0417260158003815,-3.89652973146735,11.3066198207481
4314,712,8557,18478,22405,51000277,51000489,5,4,-0.034514311843403,-0.0742102310121859,-0.141092104011502,0.0297239116693885,-1.03862990579453,-2.67156692232035
4315,712,8557,18478,33036,51000479,5100000032,7,4,0.257915434535836,0.0799825745422167,-0.0862444022997414,0.0226196998676833,9.04476602425527,2.5691464687584
4316,712,8557,18478,51000540,51000583,5100000032,6,4,0.218895462676223,-0.203881103633826,-0.127671652539128,-0.0462600352626954,7.69930158258514,-7.07882753436833
4317,712,8557,18845,22405,33036,5100000032,4,6,-0.518665308102308,-0.128398248228633,-0.0635025218859481,0.0333753150431991,-17.7328487588776,-4.5133121739303
4318,712,8561,12634,18845,22405,51000277,16,17,0.0238679488276689,-0.0483072602295691,0.0663402490399756,0.125637296310537,0.974473948812462,-1.7911753543669
4319,712,8561,12634,18845,33036,51000479,3,4,-0.0880757108960301,0.0669544300877037,0.07315951583092,0.0579289864426782,-2.88550355631101,2.12634519240711
4320,712,8561,12634,18845,33036,51000489,5,2,-0.518312700449361,0.0203057443979974,-0.0463748849956693,-0.00127734988362024,-17.720690342654,0.540847147337743
4321,712,8561,12634,18845,51000277,5100000032,4,2,0.0972561245322006,0.357037535012288,0.0769986891997344,0.102693887208983,3.50500321738139,11.9857054072882
4322,712,8561,12634,22405,33036,5100000032,0,1,0,0.103558860912827,-0.0855938889793502,0.100600829194329,0.151472933876591,3.37045856143428
4323,712,8561,12634,22405,51000277,51000479,1,3,-0.198223555198797,-0.0665844418487894,0.0612572162010105,0.142570206480925,-6.6835587770884,-2.41238118896228
4324,712,8561,12634,22405,51000277,5100000032,5,3,0.051379821478359,-0.0806325295392374,-0.0102487497047626,0.14396796822078,1.9231226692277,-2.8898483510239
4325,712,8561,12634,22405,51000489,5100000032,4,4,0.0154380854133543,-0.453894492250234,-0.117078543597238,0.0885987250633362,0.683800200689246,-15.5762960703351
4326,712,8561,12634,33036,51000277,5100000032,7,9,-0.191547183178162,0.127638345275692,-0.016134089847932,0.0724225651840658,-6.4533479203137,4.1888733746093
4327,712,8561,12634,33036,51000489,5100000032,2,2,-0.196332327402726,-0.173256843275142,-0.122963883740407,0.0170533220266226,-6.61834653757507,-6.03796852167588
4328,712,8561,18845,22405,33036,51000479,2,3,0.402940359621107,-0.0585573329309731,0.0364504433309271,0.0471810203358918,14.0454328766081,-2.1395553781471
4329,712,8561,18845,22405,51000277,51000489,14,16,-0.272148209937304,-0.507994703976036,-0.00773881822107456,0.0313418230360436,-9.23258661009794,-17.4150569841935
4330,712,8561,18845,33036,51000277,51000489,7,10,0.214443396833053,0.119873079136922,-0.013624158364244,-0.0402035800006701,7.54578798433061,3.92494709029001
4331,712,8561,18845,33036,51000277,5100000032,1,4,-0.192285690814348,-0.0988163021588503,0.0344042765565721,0.0204005180654832,-6.47881271992876,-3.50787939550291
4332,712,8561,22405,51000277,51000489,5100000032,2,3,-0.272112050889421,-0.131416259499884,-0.0843278169658127,0.0496724949462864,-9.23133979440706,-4.61588850378438
4333,712,8561,33036,51000277,51000489,5100000032,2,4,-0.0006358080958324,-0.262010776061423,-0.0902131571089822,-0.0218729080904272,0.129549361308516,-9.05454197587544
4334,712,8561,51000277,51000479,51000489,5100000032,2,1,0.190454138797714,0.0849534389075286,-0.00216341090028074,0.0253313241048783,6.71860405440047,2.73809647489429
4335,712,12634,15829,18478,22405,51000277,6,4,0.010685545339898,0.633454564663468,0.109453006298784,0.299757724315143,0.519925821193185,21.3805823187407
4336,712,12634,15829,18478,51000277,51000479,5,6,-0.318922872012266,0.477796867852948,0.191617412364316,0.275416553473734,-10.8454438622615,16.0900801246448
4337,712,12634,15829,18845,22405,33036,25,26,-0.134153966087838,-0.500034637379349,0.139014153503522,0.2428050296228,-4.47434770304263,-17.1445098114046
4338,712,12634,15829,18845,22405,51000277,198,188,0.0164916800919897,0.156158704128424,0.214359292778109,0.28617216864925,0.720129652210558,5.15822486945026
4339,712,12634,15829,18845,22405,51000479,7,5,0.0633663021050682,0.0232293376445387,0.227063899712223,0.290009261818105,2.33643366601746,0.640214392275836
4340,712,12634,15829,18845,22405,51000489,26,30,-0.0133537320753391,-0.120499370096127,0.107529498885634,0.230802925491807,-0.308982848500716,-4.24484467796198
4341,712,12634,15829,18845,22405,51000540,9,12,-0.339569603490914,-0.156869593690896,0.23640819734549,0.208166746076809,-11.5573726955569,-5.48099779901266
4342,712,12634,15829,18845,33036,51000277,115,117,0.201647077595242,-0.187757589756498,0.20847395263494,0.214626765612537,7.10455259388291,-6.5308206751356
4343,712,12634,15829,18845,33036,51000479,1,1,-0.185359362177694,-0.272245258509382,0.221178559569053,0.218463858781392,-6.23998300150999,-9.40239211728076
4344,712,12634,15829,18845,33036,51000489,5,6,-0.132203136303248,-0.229096200100469,0.101644158742464,0.159257522455093,-4.40708030171392,-7.93583959297217
4345,712,12634,15829,18845,33036,5100000032,8,10,0.00267522191425156,0.331694892047821,0.14967259366328,0.219861620521247,0.243718411965407,11.1243582914375
4346,712,12634,15829,18845,51000277,51000479,665,610,0.18258790293567,0.0858357043698567,0.296523698843641,0.261830997807842,6.44736499046039,2.76808296101006
4347,712,12634,15829,18845,51000277,51000583,14,23,0.15539130396439,-0.0163781756639313,0.157702404762286,0.227589546223454,5.50958735746076,-0.705967906156969
4348,712,12634,15829,18845,51000277,5100000032,32,49,0.310812994698243,0.363523213992686,0.225017732937868,0.263228759547697,10.8687495603195,12.2061410142583
4349,712,12634,15829,18845,51000479,51000489,158,156,-0.0379645055446692,-0.184548352608965,0.189693904951166,0.206461754650399,-1.15759751957522,-6.42174494988529
4350,712,12634,15829,18845,51000479,51000540,16,24,0.283855971420298,0.12596140154414,0.318572603411022,0.183825575235401,9.93923283990155,4.1318773206207
4351,712,12634,15829,18845,51000479,51000583,1,2,-0.157543228703334,0.187528152952756,0.1704070116964,0.231426639392309,-5.28084293269723,6.22441138790255
4352,712,12634,15829,18845,51000479,5100000032,3,0,-0.297360246758512,0,0.237722339871982,0.267065852716552,-10.1019337015581,-0.14930558838676
4353,712,12634,15829,18845,51000489,5100000032,8,4,0.159565317622262,-0.198709354033971,0.118187939045393,0.207859516390254,5.65351331865616,-6.90304983004669
4354,712,12634,15829,18845,51000540,51000583,9,2,-0.0558885614224873,0.368496981079388,0.179751309329667,0.149584123651013,-1.77564460379349,12.3751896782453
4355,712,12634,15829,22405,33036,51000277,25,15,-0.130779585167605,0.113028861549738,0.121226513730443,0.255900846624333,-4.35799422239027,3.69232545381582
4356,712,12634,15829,22405,33036,51000479,14,12,-0.188756453891868,0.789349824682974,0.133931120664557,0.259737939793188,-6.3571195828217,26.6791588239958
4357,712,12634,15829,22405,33036,51000489,1,2,0.201936742210711,-0.103950353522992,0.0143967198379673,0.20053160346689,7.11454064414411,-3.68237581015598
4358,712,12634,15829,22405,51000277,51000479,74,95,0.132496330372223,0.338745055974798,0.209276259939144,0.303105078819638,4.7201359203335,11.3639796432156
4359,712,12634,15829,22405,51000277,51000583,35,40,-0.232863065668449,0.333908989673207,0.0704549658577888,0.26886362723525,-7.87797864446958,11.1996111609394
4360,712,12634,15829,22405,51000277,5100000032,109,85,-0.0360960666041339,0.0966188122360351,0.137770294033371,0.304502840559493,-1.09317107239667,3.13457981271816
4361,712,12634,15829,22405,51000479,51000489,11,8,-0.430738707382965,-0.0587598213423097,0.102446466046669,0.247735835662195,-14.7010138008609,-2.14643756519217
4362,712,12634,15829,22405,51000479,51000540,2,1,-0.069562122017592,0.212663716592783,0.231325164506525,0.225099656247197,-2.24712853099686,7.078720280506
4363,712,12634,15829,22405,51000479,5100000032,4,6,0.419916844509979,0.591178419284917,0.150474900967485,0.308339933728348,14.6308063577758,19.9436984095859
4364,712,12634,15829,22405,51000489,51000583,6,5,-0.358064771875723,-0.187588392450378,-0.0363748280346866,0.213494384077807,-12.1951125559031,-6.52506998797006
4365,712,12634,15829,22405,51000489,5100000032,20,24,-0.363330948907701,-0.0661700277800524,0.0309405001408956,0.24913359740205,-12.3766978724061,-2.39829606124395
4366,712,12634,15829,22405,51000540,51000583,11,16,-0.364099132198136,-0.0635852991608261,0.09250387042517,0.190858204662809,-12.403185931026,-2.31044616553462
4367,712,12634,15829,22405,51000540,5100000032,3,3,-0.00985188623764844,-0.0316321798535626,0.159819198600752,0.226497417987052,-0.188234195175826,-1.22442182323007
4368,712,12634,15829,33036,51000277,51000479,7,7,-0.21863742191188,0.293537420466159,0.203390919795975,0.231559675782925,-7.38745810019054,9.82746008941879
4369,712,12634,15829,33036,51000277,51000583,1,14,-0.0997146319662241,0.289502958249265,0.0645696257146193,0.197318224198537,-3.28683020246268,9.69033657000519
4370,712,12634,15829,33036,51000277,5100000032,52,58,0.359112064589384,-0.0361040431047359,0.131884953890201,0.232957437522779,12.5341705744113,-1.37641175258659
4371,712,12634,15829,33036,51000479,51000489,3,4,-0.407469085124034,-0.557350846893612,0.0965611259034992,0.176190432625481,-13.8986439418274,-19.0925762315418
4372,712,12634,15829,33036,51000479,5100000032,17,21,-0.184256320889529,0.573929481095742,0.144589560824315,0.236794530691635,-6.20194856016648,19.3574405681459
4373,712,12634,15829,33036,51000489,5100000032,6,7,-0.420356775322215,-0.377247056477715,0.0250551599977261,0.177588194365336,-14.3430299336805,-12.9711988895645
4374,712,12634,15829,51000277,51000479,51000583,47,54,-0.282297302378902,0.037801677988381,0.152619371923321,0.244522456393842,-9.58254183416938,1.13549988179491
4375,712,12634,15829,51000277,51000479,5100000032,404,409,0.113556745965389,0.13772397088989,0.219934700098903,0.280161669718085,4.06707195988043,4.53166416192063
4376,712,12634,15829,51000277,51000583,5100000032,12,18,-0.251942288441539,-0.401669770501576,0.0811134060175476,0.245920218133697,-8.53585753552193,-13.8012794109685
4377,712,12634,15829,51000479,51000489,5100000032,27,34,0.17233852569704,0.0991137750822723,0.113104906206428,0.224792426560642,6.09395180314555,3.21937874449391
4378,712,12634,15829,51000479,51000540,51000583,9,9,-0.339625028639712,-0.413748160017674,0.174668276490702,0.166517033821401,-11.5592838339644,-14.2118003652509
4379,712,12634,15829,51000479,51000540,5100000032,4,4,0.445880829293072,0.60482739022775,0.241983604666284,0.202156247145644,15.5260816905054,20.4076003701044
4380,712,12634,15829,51000540,51000583,5100000032,8,7,-0.205194934465827,0.396135214343662,0.103162310584929,0.167914795561256,-6.92394190568039,13.3145594410112
4381,712,12634,18478,18845,22405,33036,9,11,-0.198531850306162,-0.25226996972715,0.0335991726632683,0.23862681575503,-6.69418923335814,-8.72347092484693
4382,712,12634,18478,18845,22405,51000277,49,56,-0.109701978553204,0.185685096577021,0.108944311937856,0.28199395478148,-3.63120819811483,6.1617694884047
4383,712,12634,18478,18845,22405,51000489,32,28,-0.0872051348578444,0.492735135807456,0.00211451804538047,0.226624711624037,-2.85548484929186,16.5978027815304
4384,712,12634,18478,18845,22405,51000540,0,3,0,0.203686326669969,0.130993216505237,0.203988532209039,0.151472933876591,6.77359626764257
4385,712,12634,18478,18845,33036,51000277,25,28,0.290440783480198,-0.270882385634577,0.103058971794686,0.210448551744766,10.1662865782679,-9.35607072050967
4386,712,12634,18478,18845,33036,51000479,8,16,-0.47853472976763,0.226585939881172,0.1157635787288,0.214285644913622,-16.3490890173988,7.55190955648233
4387,712,12634,18478,18845,33036,51000489,9,2,0.170810161068451,-0.103378741432416,-0.00377082209778898,0.155079308587323,6.04125160466589,-3.66294782759344
4388,712,12634,18478,18845,51000277,51000479,55,52,-0.1750175906998,0.0660148845398554,0.191108718003388,0.257652783940072,-5.88338392866989,2.09441186765546
